slide_id,process_patches,status_patches,seg_level,sthresh,mthresh,close,use_otsu,keep_ids,exclude_ids,a_t,a_h,max_n_holes,vis_level,line_thickness,use_padding,contour_fn,level0_mag,mag_level,patch_level,patch_size,step_size,custom_downsample,save_patch,process_features,status_features,process_hovernet,status_hovernet,bag_size,process_tar
TCGA-66-2793-01Z-00-DX1.133bc2be-1407-422c-a356-2477f1020c50.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,10022.0,tbp
TCGA-66-2794-01Z-00-DX1.933c35d1-b63f-44ba-928a-1f49c7fbc452.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,4803.0,tbp
TCGA-66-2795-01Z-00-DX1.4141cb69-b675-49c4-85c5-21d630b5143d.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,4893.0,tbp
TCGA-66-2800-01Z-00-DX1.19a7cec8-8894-4755-aa2c-ae5266800355.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,1255.0,tbp
TCGA-67-3770-01Z-00-DX1.4C14BE72-905C-4AAE-B07A-6437D98A23FA.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,4238.0,tbp
TCGA-67-3771-01Z-00-DX1.7B54D132-6AB7-4F2D-8BFF-33AFE83CF204.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,7676.0,tbp
TCGA-67-3772-01Z-00-DX1.CB05C5CC-2801-4BB9-94A0-83E9005BCA2E.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,8756.0,tbp
TCGA-67-3773-01Z-00-DX1.3E9DFC22-E962-4C18-BF5B-27EBEA089F5D.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,3648.0,tbp
TCGA-67-3774-01Z-00-DX1.FE85FDCB-91D2-47C5-8D13-D622A51A7BE0.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,1820.0,tbp
TCGA-67-4679-01Z-00-DX1.a3d84341-fed7-4235-a053-638ed5294954.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,5589.0,tbp
TCGA-67-6215-01Z-00-DX1.c014ffaf-6db8-42ef-a50c-9de98d6a5345.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,5056.0,tbp
TCGA-67-6216-01Z-00-DX1.04da6a64-bd3a-48ed-bc99-d651e00a1aa4.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,5195.0,tbp
TCGA-67-6217-01Z-00-DX1.3fa5c69b-60d1-41fb-a86f-48f77d81285f.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,9594.0,tbp
TCGA-68-7755-01Z-00-DX1.62BC3770-5E81-4006-8F60-47BC66150AB3.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13371.0,tbp
TCGA-68-7756-01Z-00-DX1.15BEAECF-8C36-4761-85A8-EC9E54B61A0C.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,16925.0,tbp
TCGA-68-7757-01Z-00-DX1.4eece254-a119-436a-af3c-fad8e8b7f74b.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,12794.0,tbp
TCGA-68-8250-01Z-00-DX1.a8669a85-9262-4c37-b61c-ca7019a3677c.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,18267.0,tbp
TCGA-68-8251-01Z-00-DX1.9d453881-d5b3-4527-93fa-799f34ba2c8f.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,16183.0,tbp
TCGA-68-A59I-01Z-00-DX1.6EE9E466-AE08-449D-A830-98667E6D48C7.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14633.0,tbp
TCGA-68-A59J-01Z-00-DX1.B143855E-2B30-4562-B809-68AA723F5BD9.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,19201.0,tbp
TCGA-69-7760-01Z-00-DX1.7fc295e3-5bfc-4017-801c-491489d0eb34.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14309.0,tbp
TCGA-69-7761-01Z-00-DX1.aa7ef5ef-8162-4961-a923-3a29646efba3.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,21690.0,tbp
TCGA-69-7763-01Z-00-DX1.33203e8a-43e9-4e3e-98ba-1ac08b80a44f.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14311.0,tbp
TCGA-69-7764-01Z-00-DX1.be9fec48-68eb-4c27-a028-5315d7e368e0.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,17884.0,tbp
TCGA-69-7765-01Z-00-DX1.ac389366-febb-488c-9190-fe00bc07cd20.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,11775.0,tbp
TCGA-69-7973-01Z-00-DX1.aefb015a-cb51-425f-a80f-cd51091a0ee3.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,10499.0,tbp
TCGA-69-7974-01Z-00-DX1.e4282067-fc3d-4fee-bae7-fe99000979d4.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,6446.0,tbp
TCGA-69-7978-01Z-00-DX1.90a2bf2f-18e2-4bfe-b858-d2de619e2493.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,19280.0,tbp
TCGA-69-7979-01Z-00-DX1.c9bc265d-4889-4333-9852-b8b535887f1e.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14688.0,tbp
TCGA-69-7980-01Z-00-DX1.8bbf8cc0-eca7-49e5-a022-c22e3e6ed6dc.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,23107.0,tbp
TCGA-69-8253-01Z-00-DX1.631c741f-46bd-4d4b-8f6c-64787fb4c402.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,10626.0,tbp
TCGA-69-8254-01Z-00-DX1.83a81d08-8c70-4f07-b4da-cbd17c4fe4d4.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,18883.0,tbp
TCGA-69-8255-01Z-00-DX1.75d1666c-c088-405c-80da-52d84b990361.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,15012.0,tbp
TCGA-69-8453-01Z-00-DX1.C472096B-95BA-42CD-ADEB-326C38F9DC95.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,17454.0,tbp
TCGA-69-A59K-01Z-00-DX1.01EAF520-9AC1-4ECC-8EF3-B9122924A1E3.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14637.0,tbp
TCGA-6A-AB49-01Z-00-DX1.FDF2EED7-57A3-4019-A382-21DED11780F6.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14242.0,tbp
TCGA-70-6722-01Z-00-DX1.2f8498bb-bbd9-4eae-bb9e-6fe939ca0551.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,10957.0,tbp
TCGA-70-6723-01Z-00-DX1.1e6468e8-0d39-48a9-af32-9968f9207810.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,6103.0,tbp
TCGA-71-6725-01Z-00-DX1.b9e1d4aa-439d-481f-b24b-134c4e470f28.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13971.0,tbp
TCGA-71-8520-01Z-00-DX1.EAE99132-A397-4B4D-8B09-CBB774A7B62F.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13436.0,tbp
TCGA-73-4658-01Z-00-DX1.d5beb44f-9d76-485a-8af4-407b0f1a610e.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,15619.0,tbp
TCGA-73-4659-01Z-00-DX1.578400cd-d284-451b-8fdf-9f82c1458276.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14681.0,tbp
TCGA-73-4662-01Z-00-DX1.76e23a15-0917-44ad-9181-50100d318003.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,17921.0,tbp
TCGA-73-4666-01Z-00-DX1.dd9c8922-ddd1-4674-8124-9e334532e47e.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,17608.0,tbp
TCGA-73-4668-01Z-00-DX1.3470b27e-210f-4ff3-9dde-69aa85faa9ee.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,20050.0,tbp
TCGA-73-4670-01Z-00-DX1.a92a23d5-01aa-45a2-9f83-4784cd65fd58.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,22448.0,tbp
TCGA-73-4675-01Z-00-DX1.1027587f-8ec4-4b8c-8768-ff7b669683e0.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,17989.0,tbp
TCGA-73-4676-01Z-00-DX1.4d781bbc-a45e-4f9d-b6b6-2265282dff99.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,35310.0,tbp
TCGA-73-4677-01Z-00-DX1.b557785c-9ccc-42a7-bb54-7bb47638ddfc.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14112.0,tbp
TCGA-73-7498-01Z-00-DX1.5313bba9-7f6a-49b4-8d6e-a0f46a04f189.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,11532.0,tbp
TCGA-73-7499-01Z-00-DX1.81f5c1c1-3d40-4773-a1fb-e1f8eb9f6730.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,9681.0,tbp
TCGA-73-A9RS-01Z-00-DX1.EDCEFE41-61E2-48C9-B8D5-28B55372E0CA.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,17327.0,tbp
TCGA-75-5122-01Z-00-DX1.627FD712-3881-44CC-83E0-6C4DFC6C88C1.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,20,20,0,256,256,1,True,0,processed,1,tbp,2657.0,tbp
TCGA-75-5125-01Z-00-DX1.2E419CAF-E248-4959-951E-498D8054433E.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,20,20,0,256,256,1,True,0,processed,1,tbp,6615.0,tbp
TCGA-75-5126-01Z-00-DX1.164887F4-9986-415F-A94A-E40E92D80DA3.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,20,20,0,256,256,1,True,0,processed,1,tbp,12199.0,tbp
TCGA-75-5146-01Z-00-DX1.4958A631-7E6F-4FBB-A1C3-B8F8368D46C5.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,20,20,0,256,256,1,True,0,processed,1,tbp,2759.0,tbp
TCGA-75-5147-01Z-00-DX1.3156FA5C-9737-4EAA-989C-FD578FBF15A1.svs,0,processed,1,8,7,4,False,none,none,1.0,1.0,8,1,100,True,four_pt,20,20,0,256,256,1,True,0,processed,1,tbp,2720.0,tbp
TCGA-75-6203-01Z-00-DX1.9796ACAB-9E1A-4BC5-B80C-4EC856FA14B7.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,20,20,0,256,256,1,True,0,processed,1,tbp,4793.0,tbp
TCGA-75-6205-01Z-00-DX1.B75BC6BA-5196-4F62-BDA2-3F1D320ABD7C.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,20,20,0,256,256,1,True,0,processed,1,tbp,4452.0,tbp
TCGA-75-6206-01Z-00-DX1.63230D94-7015-4247-936D-E7ACD6692AB3.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,20,20,0,256,256,1,True,0,processed,1,tbp,2483.0,tbp
TCGA-75-6207-01Z-00-DX1.837B7B0F-424C-423B-9045-A905E7C1C54C.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,20,20,0,256,256,1,True,0,processed,1,tbp,3938.0,tbp
TCGA-75-6211-01Z-00-DX1.3E7B5948-521E-48EE-9204-80F5713ECD25.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,20,20,0,256,256,1,True,0,processed,1,tbp,2473.0,tbp
TCGA-75-6212-01Z-00-DX1.FCB36956-DF6C-485D-8E7A-922A2BDAE669.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,20,20,0,256,256,1,True,0,processed,1,tbp,7315.0,tbp
TCGA-75-6214-01Z-00-DX1.00424C13-65B8-4872-81EB-EE207AB3F78C.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,20,20,0,256,256,1,True,0,processed,1,tbp,5282.0,tbp
TCGA-75-7025-01Z-00-DX1.284477D7-4F47-4084-A15C-0A7E9571E3DF.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,20,20,0,256,256,1,True,0,processed,1,tbp,2771.0,tbp
TCGA-75-7027-01Z-00-DX1.AC91B34F-DF67-4F95-B145-079A71A54E83.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,20,20,0,256,256,1,True,0,processed,1,tbp,5713.0,tbp
TCGA-75-7030-01Z-00-DX1.5DDF24B5-00D1-4418-A067-A9B609E15314.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,20,20,0,256,256,1,True,0,processed,1,tbp,9376.0,tbp
TCGA-75-7031-01Z-00-DX1.B058D81B-E869-4AEA-8CAC-4B6264FB86A8.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,20,20,0,256,256,1,True,0,processed,1,tbp,3015.0,tbp
TCGA-77-6842-01Z-00-DX1.934f1e6a-9c30-40ad-a764-7d0b6fdb92e9.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,22246.0,tbp
TCGA-77-6843-01Z-00-DX1.5ced4995-81a1-4dfd-82b2-0cabf4538bc5.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,22188.0,tbp
TCGA-77-6844-01Z-00-DX1.5ace8702-ea00-4e0d-84e8-6615fc361f5a.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,15276.0,tbp
TCGA-77-6845-01Z-00-DX1.1d8e2711-a82c-4d9b-97e2-d966417731b7.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,24397.0,tbp
TCGA-77-7138-01Z-00-DX1.8c912762-0829-4692-92a2-545fea2b3e48.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,17247.0,tbp
TCGA-77-7139-01Z-00-DX1.b8b79b0c-4ea0-4f6c-8e6e-29ad76eca78f.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,25159.0,tbp
TCGA-77-7140-01Z-00-DX1.e75db0f0-839e-4ade-aa52-aa4736318d6c.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,21215.0,tbp
TCGA-77-7141-01Z-00-DX1.3263490a-cfba-43a8-8198-5139dbf00bf9.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,19753.0,tbp
TCGA-77-7142-01Z-00-DX1.699e0ebe-b37b-425f-a0a5-ddb0263da84c.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,22372.0,tbp
TCGA-77-7335-01Z-00-DX1.DDE20A50-7303-4A2D-936A-D02FE15A0752.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14458.0,tbp
TCGA-77-7337-01Z-00-DX1.e15727e3-e9c8-44a0-87bb-caeaeb00840c.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,19828.0,tbp
TCGA-77-7338-01Z-00-DX1.52f2f410-a5cb-47e8-a4f9-242616a21e8e.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,18725.0,tbp
TCGA-77-7463-01Z-00-DX1.c255e325-1ba7-4108-b8b8-22c02241c83f.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,19395.0,tbp
TCGA-77-7465-01Z-00-DX1.25e4b0b4-4948-432f-8010-a6c6e4652cab.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,22642.0,tbp
TCGA-77-8007-01Z-00-DX1.06f0e4a1-936d-4bc2-acbf-cfec25fed190.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,29773.0,tbp
TCGA-77-8008-01Z-00-DX1.29c3c1c6-7602-40c6-bc86-b40132df9309.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,21891.0,tbp
TCGA-77-8009-01Z-00-DX1.54adaaba-ddce-4480-9b22-af8e8a85d1d9.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,28119.0,tbp
TCGA-77-8128-01Z-00-DX1.5831331a-8c82-4817-977e-1842250d9c7b.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,20154.0,tbp
TCGA-77-8130-01Z-00-DX1.e9f78b45-ed59-4e80-83c2-c6d5bb68e622.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13786.0,tbp
TCGA-77-8131-01Z-00-DX1.dcb8e2c7-0d2f-4b38-9db8-cc026a61699e.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,13106.0,tbp
TCGA-77-8133-01Z-00-DX1.fcc117be-cc86-437a-8500-edb045d4195a.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,8827.0,tbp
TCGA-77-8136-01Z-00-DX1.15cdacc3-ee04-4323-b5e4-4f6d7085bd38.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,26106.0,tbp
TCGA-77-8138-01Z-00-DX1.fac6dcf9-7367-4345-a764-38e5471763c0.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,28919.0,tbp
TCGA-77-8139-01Z-00-DX1.242d68e3-5ee0-4484-8403-e2ffd1ede20b.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,37653.0,tbp
TCGA-77-8140-01Z-00-DX1.b35a0672-9f04-4c34-a894-0ccc38151639.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,6685.0,tbp
TCGA-77-8143-01Z-00-DX1.e844a7e1-ebba-4acb-8fe2-08aee2102848.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,32460.0,tbp
TCGA-77-8144-01Z-00-DX1.5194d537-c942-45f3-967b-eb213646ff24.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,20700.0,tbp
TCGA-77-8145-01Z-00-DX1.9d76de05-3cb7-4cd8-879b-11ea7f88d583.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,23025.0,tbp
TCGA-77-8146-01Z-00-DX1.19213f57-1890-4e56-9909-86e506be1833.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,24724.0,tbp
TCGA-77-8148-01Z-00-DX1.2066e518-636c-4917-9dd4-78ab3605e8f6.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,12547.0,tbp
TCGA-77-8150-01Z-00-DX1.8ae93dac-2038-4426-9ddf-6fb857f6938a.svs,0,processed,2,8,7,4,False,none,none,1.0,1.0,8,2,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,30010.0,tbp
TCGA-77-8153-01Z-00-DX1.E8E40968-E7AD-4EA2-A832-8EC04D5CB7A1.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,19878.0,tbp
TCGA-77-8154-01Z-00-DX1.5ca9afa5-e5d8-46d7-b542-c27649bd214e.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,15649.0,tbp
TCGA-77-8156-01Z-00-DX1.9ed8c07d-61f3-4f6b-9c8b-312917c64e04.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,18654.0,tbp
TCGA-77-A5FZ-01Z-00-DX1.1640E2BB-48CC-4CC0-923A-2EC730597EEF.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,11426.0,tbp
TCGA-77-A5G1-01Z-00-DX1.ABE53201-3FAD-4F05-9F2B-91BA6257569C.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,32093.0,tbp
TCGA-77-A5G3-01Z-00-DX1.7ED6F76A-333F-43DB-B8DF-86BF259DCEFB.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,14223.0,tbp
TCGA-77-A5G6-01Z-00-DX1.5AE97930-9554-40BD-A24A-17CA4273F2ED.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,25473.0,tbp
TCGA-77-A5G7-01Z-00-DX1.F1FECF5D-C940-43D0-B49B-66C95AD9C85A.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,17235.0,tbp
TCGA-77-A5G8-01Z-00-DX1.4F66CA44-C238-4293-882C-5357ABD7115F.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,16845.0,tbp
TCGA-77-A5GA-01Z-00-DX1.8A1605A0-A0FF-479C-BFAC-AD6BD7081AC9.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,21283.0,tbp
TCGA-77-A5GB-01Z-00-DX1.5EB72C3D-40BE-4ABD-9CD6-ADF5769BC295.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,21100.0,tbp
TCGA-77-A5GF-01Z-00-DX1.8E70F660-4492-4BEB-A688-217DE27C1E6D.svs,0,processed,3,8,7,4,False,none,none,1.0,1.0,8,3,100,True,four_pt,40,20,0,512,512,2,True,0,processed,1,tbp,17220.0,tbp
